inning_number,half,out,runner_on_1b,runner_on_2b,runner_on_3b,score_diff,total_games,home_wins,win_expectancy
9,bot,1,1,0,0,-4,53,1,0.018867924528301886
9,bot,1,1,0,0,-5,47,0,0.0
9,bot,1,0,1,0,-1,43,3,0.06976744186046512
9,bot,1,1,1,0,-3,35,0,0.0
9,bot,1,1,1,0,-2,35,1,0.02857142857142857
9,bot,1,1,1,0,-1,33,1,0.030303030303030304
9,bot,1,1,1,1,0,31,8,0.25806451612903225
9,bot,1,1,1,0,1,28,10,0.35714285714285715
9,bot,1,1,0,1,0,22,5,0.22727272727272727
9,bot,1,0,1,0,-3,21,0,0.0
9,bot,1,1,1,0,-5,19,0,0.0
9,bot,1,1,1,0,-4,19,0,0.0
9,bot,1,1,0,1,-1,18,2,0.1111111111111111
9,bot,1,1,1,1,1,18,10,0.5555555555555556
9,bot,1,0,1,0,-4,17,0,0.0
9,bot,1,1,1,1,-1,16,2,0.125
9,bot,1,1,0,1,-4,14,0,0.0
9,bot,1,0,1,0,-2,13,1,0.07692307692307693
9,bot,1,0,1,0,1,12,2,0.16666666666666666
9,bot,1,0,0,1,0,11,4,0.36363636363636365
9,bot,1,0,0,0,1,10,4,0.4
9,bot,1,1,1,1,-3,10,0,0.0
9,bot,1,0,0,1,-5,8,0,0.0
9,bot,1,0,0,1,-1,8,1,0.125
9,bot,1,1,0,1,-2,8,0,0.0
9,bot,1,1,1,1,-5,8,0,0.0
9,bot,1,1,1,1,-4,8,0,0.0
9,bot,1,1,1,1,-2,8,0,0.0
9,bot,1,0,0,1,-4,7,0,0.0
9,bot,1,0,1,0,-5,7,0,0.0
9,bot,1,0,1,1,-3,7,0,0.0
9,bot,1,0,1,1,-1,7,1,0.14285714285714285
9,bot,1,1,0,1,-3,7,0,0.0
9,bot,1,0,1,1,-2,6,1,0.16666666666666666
9,bot,1,0,1,1,-5,5,0,0.0
9,bot,1,0,1,1,1,5,0,0.0
9,bot,1,0,1,1,-4,4,0,0.0
9,bot,1,0,0,1,-2,3,0,0.0
9,bot,1,0,1,1,0,3,0,0.0
9,bot,1,1,0,1,-5,3,0,0.0
9,bot,1,0,0,0,2,2,2,1.0
9,bot,1,0,0,0,3,2,0,0.0
9,bot,1,0,0,0,4,2,0,0.0
9,bot,1,0,0,1,-3,2,0,0.0
9,bot,1,0,0,1,1,2,0,0.0
9,bot,1,1,0,0,1,2,2,1.0
9,bot,2,0,0,0,0,216,27,0.125
9,bot,2,0,0,0,-2,198,2,0.010101010101010102
9,bot,2,0,0,0,-1,189,4,0.021164021164021163
9,bot,2,0,0,0,-3,163,0,0.0
9,bot,2,0,0,0,-4,141,0,0.0
9,bot,2,0,0,0,-5,112,0,0.0
9,bot,2,1,0,0,-2,93,0,0.0
9,bot,2,1,0,0,0,93,16,0.17204301075268819
9,bot,2,1,0,0,-1,83,3,0.03614457831325301
9,bot,2,1,1,0,0,71,12,0.16901408450704225
9,bot,2,1,0,0,-3,69,0,0.0
9,bot,2,1,0,0,-4,66,1,0.015151515151515152
9,bot,2,1,1,0,-2,57,1,0.017543859649122806
9,bot,2,1,1,0,-1,56,1,0.017857142857142856
9,bot,2,0,1,0,0,53,7,0.1320754716981132
9,bot,2,0,1,0,-1,43,2,0.046511627906976744
9,bot,2,1,0,0,-5,42,0,0.0
9,bot,2,1,1,0,-3,37,0,0.0
9,bot,2,0,1,0,-2,35,2,0.05714285714285714
9,bot,2,1,1,1,0,34,3,0.08823529411764706
9,bot,2,1,1,0,-4,28,0,0.0
9,bot,2,1,0,1,0,26,5,0.19230769230769232
9,bot,2,1,1,0,1,26,12,0.46153846153846156
9,bot,2,1,1,1,-1,26,0,0.0
9,bot,2,1,0,1,-1,23,2,0.08695652173913043
9,bot,2,1,1,0,-5,22,0,0.0
9,bot,2,1,1,1,1,21,4,0.19047619047619047
9,bot,2,0,1,0,-4,20,0,0.0
9,bot,2,0,1,0,-3,20,0,0.0
9,bot,2,1,1,1,-3,20,0,0.0
9,bot,2,0,1,0,-5,17,0,0.0
9,bot,2,0,0,1,-1,16,3,0.1875
9,bot,2,1,0,0,1,16,6,0.375
9,bot,2,0,0,1,0,15,1,0.06666666666666667
9,bot,2,0,1,0,1,15,5,0.3333333333333333
9,bot,2,1,0,1,-4,15,0,0.0
9,bot,2,1,1,1,-2,15,0,0.0
9,bot,2,0,0,1,-4,14,1,0.07142857142857142
9,bot,2,0,0,0,1,13,4,0.3076923076923077
9,bot,2,0,1,1,-3,13,0,0.0
9,bot,2,1,0,1,-3,13,0,0.0
9,bot,2,1,0,1,-2,11,0,0.0
9,bot,2,1,1,1,-4,11,0,0.0
9,bot,2,0,0,1,-3,10,0,0.0
9,bot,2,1,0,1,-5,10,0,0.0
9,bot,2,0,1,1,-1,9,0,0.0
9,bot,2,0,0,1,-5,8,0,0.0
9,bot,2,0,0,1,-2,8,0,0.0
9,bot,2,1,1,1,-5,8,0,0.0
9,bot,2,0,1,1,-2,7,0,0.0
9,bot,2,0,0,0,2,6,2,0.3333333333333333
9,bot,2,0,1,1,0,5,2,0.4
9,bot,2,0,1,1,1,5,0,0.0
9,bot,2,0,1,1,-5,4,0,0.0
9,bot,2,1,0,1,1,4,0,0.0
9,bot,2,0,1,1,-4,3,0,0.0
9,bot,2,0,0,0,3,2,2,1.0
9,bot,3,0,0,0,0,138,15,0.10869565217391304
9,bot,3,0,0,0,-1,107,1,0.009345794392523364
9,bot,3,0,0,0,-2,105,1,0.009523809523809525
9,bot,3,0,0,0,-3,103,0,0.0
9,bot,3,0,0,0,-4,74,0,0.0
9,bot,3,0,0,0,-5,65,0,0.0
9,bot,3,1,0,0,0,58,10,0.1724137931034483
9,bot,3,1,0,0,-2,57,0,0.0
9,bot,3,1,0,0,-1,53,1,0.018867924528301886
9,bot,3,1,0,0,-4,47,1,0.02127659574468085
9,bot,3,1,1,0,0,47,8,0.1702127659574468
9,bot,3,1,1,0,-1,39,0,0.0
9,bot,3,0,1,0,0,37,2,0.05405405405405406
9,bot,3,1,0,0,-3,33,0,0.0
9,bot,3,1,1,0,-2,33,1,0.030303030303030304
9,bot,3,1,0,0,-5,30,0,0.0
9,bot,3,0,1,0,-2,28,1,0.03571428571428571
9,bot,3,0,1,0,-1,24,0,0.0
9,bot,3,1,1,1,-1,21,0,0.0
9,bot,3,0,1,0,-3,20,0,0.0
9,bot,3,1,1,0,-4,20,0,0.0
9,bot,3,0,1,1,0,18,2,0.1111111111111111
9,bot,3,1,1,1,0,18,1,0.05555555555555555
9,bot,3,1,1,0,-3,16,0,0.0
9,bot,3,1,1,0,-5,15,0,0.0
9,bot,3,0,1,0,-4,14,0,0.0
9,bot,3,1,0,1,-1,13,1,0.07692307692307693
9,bot,3,1,1,1,-3,13,0,0.0
9,bot,3,0,0,1,-2,12,0,0.0
9,bot,3,1,1,1,-2,12,0,0.0
9,bot,3,0,0,1,-4,11,0,0.0
9,bot,3,0,1,0,-5,11,0,0.0
9,bot,3,0,0,1,-1,10,1,0.1
9,bot,3,0,1,1,-3,10,0,0.0
9,bot,3,1,0,1,0,10,1,0.1
9,bot,3,0,0,1,-5,9,0,0.0
9,bot,3,0,0,1,0,9,0,0.0
9,bot,3,1,0,1,-5,9,0,0.0
9,bot,3,1,0,1,-2,9,0,0.0
9,bot,3,0,0,1,-3,8,0,0.0
9,bot,3,0,1,1,-1,8,0,0.0
9,bot,3,1,0,1,-3,8,0,0.0
9,bot,3,1,1,1,-5,7,0,0.0
9,bot,3,0,1,1,-2,6,0,0.0
9,bot,3,1,0,1,-4,6,0,0.0
9,bot,3,0,1,1,-4,5,0,0.0
9,bot,3,1,1,1,-4,5,0,0.0
9,bot,3,0,1,1,-5,3,0,0.0
9,top,0,1,0,0,0,113,10,0.08849557522123894
9,top,0,1,0,0,1,93,75,0.8064516129032258
9,top,0,1,0,0,-1,88,0,0.0
9,top,0,1,0,0,3,78,76,0.9743589743589743
9,top,0,1,0,0,-3,77,1,0.012987012987012988
9,top,0,1,0,0,-2,77,1,0.012987012987012988
9,top,0,1,0,0,2,68,52,0.7647058823529411
9,top,0,0,0,0,3,67,65,0.9701492537313433
9,top,0,1,0,0,-4,57,0,0.0
9,top,0,0,0,0,2,48,39,0.8125
9,top,0,0,0,0,1,45,39,0.8666666666666667
9,top,0,0,0,0,5,44,44,1.0
9,top,0,1,0,0,5,44,43,0.9772727272727273
9,top,0,1,0,0,-5,43,0,0.0
9,top,0,1,0,0,4,43,42,0.9767441860465116
9,top,0,0,0,0,0,39,4,0.10256410256410256
9,top,0,0,0,0,4,33,31,0.9393939393939394
9,top,0,0,0,0,-3,23,0,0.0
9,top,0,0,0,0,-5,22,0,0.0
9,top,0,0,0,0,-2,21,0,0.0
9,top,0,1,1,0,-4,20,0,0.0
9,top,0,0,0,0,-1,19,0,0.0
9,top,0,0,1,0,-2,19,0,0.0
9,top,0,0,1,0,0,19,1,0.05263157894736842
9,top,0,1,1,0,1,19,11,0.5789473684210527
9,top,0,0,1,0,-3,17,0,0.0
9,top,0,0,1,0,2,17,9,0.5294117647058824
9,top,0,1,1,0,-3,17,1,0.058823529411764705
9,top,0,1,1,0,2,17,10,0.5882352941176471
9,top,0,1,1,0,0,16,2,0.125
9,top,0,0,0,0,-4,15,0,0.0
9,top,0,0,1,0,3,15,15,1.0
9,top,0,1,1,0,-1,15,0,0.0
9,top,0,1,1,0,-5,14,0,0.0
9,top,0,1,1,0,5,13,12,0.9230769230769231
9,top,0,1,1,0,-2,12,0,0.0
9,top,0,1,1,0,3,12,11,0.9166666666666666
9,top,0,0,1,0,-5,11,0,0.0
9,top,0,0,1,0,1,10,4,0.4
9,top,0,0,1,0,-4,9,0,0.0
9,top,0,1,1,0,4,9,7,0.7777777777777778
9,top,0,0,1,0,-1,8,0,0.0
9,top,0,0,1,0,5,8,8,1.0
9,top,0,1,1,1,-4,8,0,0.0
9,top,0,0,1,1,-3,7,0,0.0
9,top,0,1,0,1,0,7,0,0.0
9,top,0,1,1,1,-3,7,0,0.0
9,top,0,0,1,0,4,6,5,0.8333333333333334
9,top,0,1,0,1,-2,6,0,0.0
9,top,0,1,0,1,-1,6,0,0.0
9,top,0,1,0,1,-4,5,0,0.0
9,top,0,1,0,1,-3,5,0,0.0
9,top,0,1,0,1,5,5,5,1.0
9,top,0,1,1,1,2,5,2,0.4
9,top,0,1,1,1,4,5,2,0.4
9,top,0,0,1,1,-4,4,0,0.0
9,top,0,0,1,1,-2,4,0,0.0
9,top,0,0,1,1,-1,4,0,0.0
9,top,0,1,0,1,-5,4,0,0.0
9,top,0,1,1,1,1,4,2,0.5
9,top,0,1,0,1,2,3,2,0.6666666666666666
9,top,0,1,1,1,3,3,2,0.6666666666666666
9,top,0,1,1,1,5,3,3,1.0
9,top,0,0,0,1,-5,2,0,0.0
9,top,0,0,0,1,-2,2,0,0.0
9,top,0,0,0,1,-1,2,0,0.0
9,top,0,0,1,1,0,2,0,0.0
9,top,0,0,1,1,2,2,0,0.0
9,top,0,0,1,1,3,2,2,1.0
9,top,0,0,1,1,5,2,2,1.0
9,top,0,1,0,1,1,2,0,0.0
9,top,0,1,1,1,-2,2,0,0.0
9,top,0,1,1,1,-1,2,0,0.0
9,top,0,1,1,1,0,2,0,0.0
9,top,0,0,0,1,-4,1,0,0.0
9,top,0,0,0,1,1,1,1,1.0
9,top,0,0,0,1,2,1,0,0.0
9,top,0,0,0,1,4,1,1,1.0
9,top,0,0,0,1,5,1,1,1.0
9,top,0,0,1,1,-5,1,0,0.0
9,top,0,0,1,1,1,1,1,1.0
9,top,0,0,1,1,4,1,0,0.0
9,top,0,1,0,1,3,1,1,1.0
9,top,0,1,1,1,-5,1,0,0.0
9,top,1,0,0,0,0,304,38,0.125
9,top,1,0,0,0,1,262,232,0.8854961832061069
9,top,1,0,0,0,2,258,250,0.9689922480620154
9,top,1,0,0,0,3,242,240,0.9917355371900827
9,top,1,0,0,0,-1,221,7,0.03167420814479638
9,top,1,0,0,0,-2,219,2,0.0091324200913242
9,top,1,0,0,0,4,178,177,0.9943820224719101
9,top,1,0,0,0,5,162,160,0.9876543209876543
9,top,1,0,0,0,-3,155,0,0.0
9,top,1,0,0,0,-4,128,1,0.0078125
9,top,1,0,0,0,-5,110,0,0.0
9,top,1,1,0,0,3,106,105,0.9905660377358491
9,top,1,1,0,0,0,105,10,0.09523809523809523
9,top,1,1,0,0,1,97,76,0.7835051546391752
9,top,1,1,0,0,-2,85,1,0.011764705882352941
9,top,1,1,0,0,-1,84,3,0.03571428571428571
9,top,1,1,0,0,2,80,74,0.925
9,top,1,1,0,0,-3,78,0,0.0
9,top,1,0,1,0,0,73,9,0.1232876712328767
9,top,1,1,0,0,4,64,63,0.984375
9,top,1,1,0,0,-4,59,0,0.0
9,top,1,0,1,0,-1,55,1,0.01818181818181818
9,top,1,1,0,0,5,55,54,0.9818181818181818
9,top,1,1,1,0,0,55,10,0.18181818181818182
9,top,1,1,0,0,-5,52,0,0.0
9,top,1,0,1,0,-2,46,1,0.021739130434782608
9,top,1,0,1,0,1,41,34,0.8292682926829268
9,top,1,1,1,0,-1,40,2,0.05
9,top,1,1,1,0,1,38,29,0.7631578947368421
9,top,1,1,1,0,3,38,37,0.9736842105263158
9,top,1,0,1,0,-3,36,0,0.0
9,top,1,1,1,0,-2,33,0,0.0
9,top,1,1,1,0,-3,32,1,0.03125
9,top,1,1,1,0,2,31,27,0.8709677419354839
9,top,1,0,1,0,-5,29,0,0.0
9,top,1,0,1,0,3,25,24,0.96
9,top,1,1,1,1,1,25,17,0.68
9,top,1,0,1,0,2,24,22,0.9166666666666666
9,top,1,1,1,0,-5,23,0,0.0
9,top,1,1,1,0,4,23,22,0.9565217391304348
9,top,1,1,1,0,5,23,22,0.9565217391304348
9,top,1,1,1,0,-4,22,0,0.0
9,top,1,1,1,1,-1,21,1,0.047619047619047616
9,top,1,1,1,1,0,21,2,0.09523809523809523
9,top,1,1,0,1,0,20,0,0.0
9,top,1,0,0,1,-2,19,0,0.0
9,top,1,0,1,0,4,18,18,1.0
9,top,1,0,1,0,-4,17,0,0.0
9,top,1,1,0,1,-3,17,0,0.0
9,top,1,1,1,1,-2,17,1,0.058823529411764705
9,top,1,1,0,1,-2,15,0,0.0
9,top,1,0,0,1,-4,14,0,0.0
9,top,1,0,0,1,0,14,0,0.0
9,top,1,0,1,0,5,14,14,1.0
9,top,1,1,1,1,-3,14,0,0.0
9,top,1,0,1,1,1,13,7,0.5384615384615384
9,top,1,1,0,1,-5,13,0,0.0
9,top,1,1,0,1,-1,13,1,0.07692307692307693
9,top,1,1,0,1,2,13,9,0.6923076923076923
9,top,1,1,1,1,3,13,12,0.9230769230769231
9,top,1,0,0,1,-3,12,0,0.0
9,top,1,1,0,1,-4,12,0,0.0
9,top,1,1,0,1,1,12,3,0.25
9,top,1,0,1,1,-4,11,1,0.09090909090909091
9,top,1,0,1,1,-1,11,0,0.0
9,top,1,1,1,1,2,11,7,0.6363636363636364
9,top,1,0,0,1,1,10,3,0.3
9,top,1,0,1,1,-2,10,1,0.1
9,top,1,1,0,1,3,10,8,0.8
9,top,1,1,1,1,-4,10,0,0.0
9,top,1,0,1,1,0,9,0,0.0
9,top,1,1,1,1,5,9,8,0.8888888888888888
9,top,1,0,0,1,-1,8,0,0.0
9,top,1,0,1,1,-3,8,0,0.0
9,top,1,0,1,1,5,8,8,1.0
9,top,1,1,1,1,4,8,8,1.0
9,top,1,0,0,1,2,6,3,0.5
9,top,1,0,0,1,3,6,6,1.0
9,top,1,0,1,1,3,6,6,1.0
9,top,1,1,0,1,4,6,6,1.0
9,top,1,0,1,1,2,5,2,0.4
9,top,1,1,0,1,5,5,5,1.0
9,top,1,1,1,1,-5,5,0,0.0
9,top,1,0,0,1,-5,4,0,0.0
9,top,1,0,0,1,5,4,4,1.0
9,top,1,0,1,1,-5,4,0,0.0
9,top,1,0,0,1,4,3,3,1.0
9,top,1,0,1,1,4,3,3,1.0
9,top,2,0,0,0,1,234,219,0.9358974358974359
9,top,2,0,0,0,0,224,36,0.16071428571428573
9,top,2,0,0,0,2,213,210,0.9859154929577465
9,top,2,0,0,0,3,188,188,1.0
9,top,2,0,0,0,-1,183,7,0.03825136612021858
9,top,2,0,0,0,-2,166,2,0.012048192771084338
9,top,2,0,0,0,4,148,148,1.0
9,top,2,0,0,0,5,128,128,1.0
9,top,2,0,0,0,-3,121,0,0.0
9,top,2,0,0,0,-4,102,1,0.00980392156862745
9,top,2,1,0,0,3,100,100,1.0
9,top,2,1,0,0,1,97,92,0.9484536082474226
9,top,2,1,0,0,0,96,17,0.17708333333333334
9,top,2,1,0,0,2,87,86,0.9885057471264368
9,top,2,1,0,0,-1,86,3,0.03488372093023256
9,top,2,1,0,0,-2,84,1,0.011904761904761904
9,top,2,0,0,0,-5,81,0,0.0
9,top,2,1,1,0,0,69,14,0.2028985507246377
9,top,2,1,0,0,4,65,65,1.0
9,top,2,1,0,0,-5,64,0,0.0
9,top,2,1,0,0,-3,61,0,0.0
9,top,2,0,1,0,0,55,7,0.12727272727272726
9,top,2,1,0,0,-4,55,0,0.0
9,top,2,1,1,0,-1,53,3,0.05660377358490566
9,top,2,1,0,0,5,52,52,1.0
9,top,2,1,1,0,3,45,45,1.0
9,top,2,0,1,0,-1,42,2,0.047619047619047616
9,top,2,0,1,0,-2,41,2,0.04878048780487805
9,top,2,1,1,0,-3,41,1,0.024390243902439025
9,top,2,1,1,0,1,41,36,0.8780487804878049
9,top,2,1,1,0,-2,37,2,0.05405405405405406
9,top,2,1,1,0,2,36,34,0.9444444444444444
9,top,2,0,1,0,-3,34,0,0.0
9,top,2,1,1,0,-4,33,0,0.0
9,top,2,0,1,0,-4,31,0,0.0
9,top,2,1,1,1,-2,31,1,0.03225806451612903
9,top,2,1,1,0,-5,30,0,0.0
9,top,2,0,1,0,1,28,26,0.9285714285714286
9,top,2,0,1,0,3,28,28,1.0
9,top,2,1,1,1,-1,28,1,0.03571428571428571
9,top,2,1,1,1,0,28,6,0.21428571428571427
9,top,2,0,0,1,-2,27,0,0.0
9,top,2,0,1,0,-5,27,0,0.0
9,top,2,0,1,0,2,27,27,1.0
9,top,2,1,1,0,4,27,27,1.0
9,top,2,1,1,0,5,27,27,1.0
9,top,2,1,0,1,-2,26,1,0.038461538461538464
9,top,2,0,0,1,-3,25,0,0.0
9,top,2,0,1,0,4,24,24,1.0
9,top,2,1,1,1,1,24,21,0.875
9,top,2,1,1,1,3,24,24,1.0
9,top,2,1,0,1,0,22,3,0.13636363636363635
9,top,2,0,1,0,5,21,21,1.0
9,top,2,1,0,1,-4,21,0,0.0
9,top,2,1,1,1,2,19,18,0.9473684210526315
9,top,2,0,0,1,-4,18,0,0.0
9,top,2,0,0,1,1,18,16,0.8888888888888888
9,top,2,1,0,1,-5,18,0,0.0
9,top,2,1,0,1,-3,18,0,0.0
9,top,2,1,0,1,3,18,18,1.0
9,top,2,0,0,1,0,17,2,0.11764705882352941
9,top,2,1,1,1,-4,17,0,0.0
9,top,2,1,1,1,-3,17,0,0.0
9,top,2,0,0,1,-5,16,0,0.0
9,top,2,0,0,1,-1,15,0,0.0
9,top,2,1,0,1,1,14,9,0.6428571428571429
9,top,2,1,1,1,5,14,13,0.9285714285714286
9,top,2,1,0,1,-1,13,3,0.23076923076923078
9,top,2,1,0,1,2,13,13,1.0
9,top,2,1,0,1,4,13,13,1.0
9,top,2,1,0,1,5,12,12,1.0
9,top,2,0,1,1,-2,11,0,0.0
9,top,2,0,1,1,-1,11,0,0.0
9,top,2,1,1,1,-5,11,0,0.0
9,top,2,0,0,1,2,10,10,1.0
9,top,2,0,1,1,-3,9,0,0.0
9,top,2,0,1,1,0,9,4,0.4444444444444444
9,top,2,0,1,1,2,9,8,0.8888888888888888
9,top,2,1,1,1,4,9,8,0.8888888888888888
9,top,2,0,0,1,4,8,8,1.0
9,top,2,0,1,1,3,8,8,1.0
9,top,2,0,0,1,5,7,7,1.0
9,top,2,0,1,1,-4,7,1,0.14285714285714285
9,top,2,0,0,1,3,6,6,1.0
9,top,2,0,1,1,-5,6,0,0.0
9,top,2,0,1,1,4,5,5,1.0
9,top,2,0,1,1,5,5,5,1.0
9,top,2,0,1,1,1,2,2,1.0
9,top,3,0,0,0,0,154,23,0.14935064935064934
9,top,3,0,0,0,2,128,128,1.0
9,top,3,0,0,0,1,124,124,1.0
9,top,3,0,0,0,-1,122,4,0.03278688524590164
9,top,3,0,0,0,-2,110,2,0.01818181818181818
9,top,3,0,0,0,3,107,107,1.0
9,top,3,0,0,0,-3,97,0,0.0
9,top,3,0,0,0,4,87,87,1.0
9,top,3,0,0,0,-4,73,1,0.0136986301369863
9,top,3,0,0,0,5,66,66,1.0
9,top,3,1,0,0,1,63,63,1.0
9,top,3,1,0,0,2,62,62,1.0
9,top,3,1,0,0,3,60,60,1.0
9,top,3,1,0,0,0,57,11,0.19298245614035087
9,top,3,1,0,0,-1,55,2,0.03636363636363636
9,top,3,0,0,0,-5,52,0,0.0
9,top,3,1,0,0,-2,47,2,0.0425531914893617
9,top,3,1,0,0,4,45,45,1.0
9,top,3,0,1,0,0,42,5,0.11904761904761904
9,top,3,1,1,0,0,42,12,0.2857142857142857
9,top,3,1,0,0,-5,40,0,0.0
9,top,3,1,0,0,5,35,35,1.0
9,top,3,1,0,0,-4,31,0,0.0
9,top,3,0,1,0,-3,30,0,0.0
9,top,3,1,0,0,-3,30,0,0.0
9,top,3,1,1,0,-1,30,2,0.06666666666666667
9,top,3,1,1,0,1,30,30,1.0
9,top,3,1,1,0,3,29,29,1.0
9,top,3,0,1,0,-2,28,2,0.07142857142857142
9,top,3,0,1,0,3,27,27,1.0
9,top,3,0,1,0,-1,24,1,0.041666666666666664
9,top,3,0,1,0,1,23,23,1.0
9,top,3,0,1,0,2,23,23,1.0
9,top,3,1,1,0,-4,23,0,0.0
9,top,3,1,1,0,-3,23,1,0.043478260869565216
9,top,3,0,0,1,-2,21,0,0.0
9,top,3,1,1,0,2,21,21,1.0
9,top,3,1,1,1,-2,21,1,0.047619047619047616
9,top,3,0,0,1,-3,20,0,0.0
9,top,3,1,1,0,-5,20,0,0.0
9,top,3,1,1,0,-2,20,0,0.0
9,top,3,1,1,1,0,20,6,0.3
9,top,3,0,1,0,-4,19,0,0.0
9,top,3,1,1,1,-1,19,1,0.05263157894736842
9,top,3,0,1,0,-5,18,0,0.0
9,top,3,1,1,0,4,18,18,1.0
9,top,3,1,1,0,5,18,18,1.0
9,top,3,1,1,1,1,16,16,1.0
9,top,3,0,0,1,-4,14,0,0.0
9,top,3,0,0,1,0,14,2,0.14285714285714285
9,top,3,0,1,0,5,14,14,1.0
9,top,3,1,1,1,2,14,14,1.0
9,top,3,0,0,1,1,13,13,1.0
9,top,3,1,1,1,3,13,13,1.0
9,top,3,0,0,1,-1,12,1,0.08333333333333333
9,top,3,0,1,0,4,12,12,1.0
9,top,3,0,1,1,0,12,2,0.16666666666666666
9,top,3,1,0,1,-3,12,0,0.0
9,top,3,1,1,1,-4,12,0,0.0
9,top,3,0,1,1,-4,11,1,0.09090909090909091
9,top,3,0,1,1,-3,11,0,0.0
9,top,3,1,0,1,-5,11,0,0.0
9,top,3,1,0,1,3,11,11,1.0
9,top,3,1,0,1,4,11,11,1.0
9,top,3,0,0,1,2,10,10,1.0
9,top,3,0,1,1,-1,10,0,0.0
9,top,3,1,0,1,-4,10,0,0.0
9,top,3,1,1,1,-3,10,0,0.0
9,top,3,1,0,1,-2,9,0,0.0
9,top,3,1,0,1,-1,9,2,0.2222222222222222
9,top,3,1,0,1,0,9,2,0.2222222222222222
9,top,3,1,0,1,2,9,9,1.0
9,top,3,1,1,1,-5,9,0,0.0
9,top,3,0,1,1,2,8,8,1.0
9,top,3,0,1,1,-2,7,0,0.0
9,top,3,1,0,1,1,7,7,1.0
9,top,3,1,1,1,4,7,7,1.0
9,top,3,0,0,1,3,6,6,1.0
9,top,3,0,0,1,5,6,6,1.0
9,top,3,0,1,1,-5,6,0,0.0
9,top,3,1,1,1,5,6,6,1.0
9,top,3,0,0,1,-5,5,0,0.0
9,top,3,0,0,1,4,5,5,1.0
9,top,3,0,1,1,1,5,5,1.0
9,top,3,1,0,1,5,5,5,1.0
9,top,3,0,1,1,3,4,4,1.0
9,top,3,0,1,1,5,4,4,1.0
9,top,3,0,1,1,4,2,2,1.0
10,bot,0,1,0,0,0,37,5,0.13513513513513514
10,bot,0,0,0,0,0,18,4,0.2222222222222222
10,bot,0,1,0,0,-1,13,0,0.0
10,bot,0,0,1,0,0,11,5,0.45454545454545453
10,bot,0,0,0,0,1,10,4,0.4
10,bot,0,0,0,0,-1,8,0,0.0
10,bot,0,1,1,0,0,7,4,0.5714285714285714
10,bot,0,1,0,0,-3,6,0,0.0
10,bot,0,1,0,0,-2,5,0,0.0
10,bot,0,1,0,0,1,4,0,0.0
10,bot,0,1,0,1,0,4,0,0.0
10,bot,0,0,0,0,-2,3,0,0.0
10,bot,0,1,1,0,-1,3,0,0.0
10,bot,0,1,1,1,0,3,1,0.3333333333333333
10,bot,0,0,1,0,-1,2,0,0.0
10,bot,0,1,0,0,-4,2,0,0.0
10,bot,0,1,1,0,-3,2,0,0.0
10,bot,0,1,1,0,1,2,0,0.0
10,bot,0,1,1,1,1,2,0,0.0
10,bot,0,0,0,0,-4,1,0,0.0
10,bot,0,0,0,0,-3,1,0,0.0
10,bot,0,0,1,0,-2,1,0,0.0
10,bot,0,1,0,0,-5,1,0,0.0
10,bot,0,1,0,1,-1,1,0,0.0
10,bot,0,1,1,0,-4,1,0,0.0
10,bot,0,1,1,0,-2,1,0,0.0
10,bot,0,1,1,1,-3,1,0,0.0
10,bot,0,1,1,1,-1,1,0,0.0
10,bot,1,0,0,0,0,127,20,0.15748031496062992
10,bot,1,1,0,0,0,41,6,0.14634146341463414
10,bot,1,0,0,0,-1,35,0,0.0
10,bot,1,0,1,0,0,30,10,0.3333333333333333
10,bot,1,1,1,0,0,27,11,0.4074074074074074
10,bot,1,1,1,1,0,18,5,0.2777777777777778
10,bot,1,0,0,0,-2,13,0,0.0
10,bot,1,1,0,1,0,13,3,0.23076923076923078
10,bot,1,1,0,0,-1,12,0,0.0
10,bot,1,1,0,0,-2,8,0,0.0
10,bot,1,1,1,0,1,8,6,0.75
10,bot,1,0,0,0,-4,7,0,0.0
10,bot,1,0,1,1,1,6,6,1.0
10,bot,1,1,0,0,1,6,4,0.6666666666666666
10,bot,1,1,1,1,1,6,0,0.0
10,bot,1,0,0,0,-3,5,0,0.0
10,bot,1,0,1,0,-1,5,0,0.0
10,bot,1,0,0,0,3,4,2,0.5
10,bot,1,0,1,0,1,4,2,0.5
10,bot,1,0,1,1,0,4,0,0.0
10,bot,1,1,0,1,-1,4,0,0.0
10,bot,1,1,0,1,1,4,2,0.5
10,bot,1,0,0,0,-5,3,0,0.0
10,bot,1,0,0,1,-1,3,0,0.0
10,bot,1,1,0,0,-4,3,0,0.0
10,bot,1,1,0,0,-3,3,0,0.0
10,bot,1,1,1,1,-1,3,0,0.0
10,bot,1,0,0,0,2,2,0,0.0
10,bot,1,0,0,1,0,2,1,0.5
10,bot,1,1,0,0,-5,2,0,0.0
10,bot,1,1,1,0,-4,2,0,0.0
10,bot,1,1,1,0,-3,2,0,0.0
10,bot,1,1,1,0,-1,2,0,0.0
10,bot,1,0,0,1,-5,1,0,0.0
10,bot,1,0,0,1,-3,1,0,0.0
10,bot,1,0,0,1,-2,1,0,0.0
10,bot,1,0,1,0,-2,1,0,0.0
10,bot,1,0,1,1,-2,1,0,0.0
10,bot,1,0,1,1,-1,1,0,0.0
10,bot,1,1,1,0,-5,1,0,0.0
10,bot,1,1,1,0,-2,1,0,0.0
10,bot,1,1,1,1,-3,1,0,0.0
